IMDB,ID,Title,Genre,Tags,Director,Cast,Language,Rating
0276409,146708,Pieniadze to nie wszystko (2001) ,['Comedy'],"['unemployment', 'suicide attempt', 'social differences', 'small business', 'ransom']",Juliusz Machulski,"['Marek Kondrat', 'Stanislawa Celinska', 'Sylwester Maciejewski', 'Cezary Kosinski', 'Hanna Mikuc', 'Magdalena Wójcik', 'Andrzej Chyra', 'Tomasz Sapryk', 'Andrzej Bryg', 'Robert Wieckiewicz', 'Pawel Nowisz', 'Marek Bielecki', 'Jan Englert', 'Jolanta Fraszynska', 'Joanna Król']",Polish,6.5
0385363,146710,Zróbmy sobie wnuka (2003) ,['Comedy'],"['kiss', 'bed', 'making out', 'groom', 'bride']",Piotr Weresniak,"['Andrzej Grabowski', 'Malgorzata Kozuchowska', 'Zbigniew Zamachowski', 'Katarzyna Bujakiewicz', 'Pawel Delag', 'Joanna Zólkowska', 'Bartlomiej Topa', 'Boguslaw Sochnacki', 'Irena Kownas', 'Andrzej Beja-Zaborski', 'Slawomir Orzechowski', 'Jolanta Fraszynska', 'Andrzej Blumenfeld', 'Tomasz Lengren', 'Pawel Burczyk']",Polish,5.7
2521188,146712,Pod mocnym aniolem (2014) ,['Drama'],"['depression', 'rehabilitation', 'infidelity', 'female nudity', 'writer']",Wojciech Smarzowski,"['Robert Wieckiewicz', 'Julia Kijowska', 'Adam Woronowicz', 'Jacek Braciak', 'Lech Dyblik', 'Arkadiusz Jakubik', 'Iwona Wszolkówna', 'Kinga Preis', 'Iwona Bielska', 'Marian Dziedziel', 'Krzysztof Kiersznowski', 'Marcin Dorocinski', 'Izabela Kuna', 'Andrzej Grabowski', 'Stanislaw Banas']",Polish,6.9
2343536,146714,Die Lebenden (2012) ,['Drama'],"['title directed by female', 'title written by female', 'f rated']",Barbara Albert,"['Anna Fischer', 'Hanns Schuschnig', 'August Zirner', 'Itay Tiran', 'Daniela Sea', 'Winfried Glatzeder', 'Almut Zilcher', 'Wanja Mues', 'Emily Cox', 'Kristina Bangert', 'Lukas Czapski', 'Maja Samchanova', ""Franciszek 'Franek' Norman"", 'Karl Alexander Seidel', 'Leoni Tenius']",German,5.6
1927068,146716,Bez wstydu (2012) ,['Drama'],"['female nudity', 'incestuous sex', 'female frontal nudity', 'woman in bathtub', 'voyeur']",Filip Marczewski,"['Mateusz Kosciukiewicz', 'Agnieszka Grochowska', 'Anna Próchniak', 'Maciej Marczewski', 'Pawel Królikowski', 'Dariusz Majchrzak', 'Michal Filipiak', 'Miklosz Czureja', 'Bozena Paczkowska', 'Jacek Beler', 'Tomasz Orpinski', 'Sebastian Stankiewicz', 'Agata Piotrowska', 'Adam Cywka', 'Andrzej Galla']",Polish,5.2
2370378,146718,Bejbi blues (2012) ,['Drama'],"['f rated', 'girl wearing underwear and socks', 'sex with socks on', 'girl with socks on', 'female feet in socks']",Katarzyna Roslaniec,"['Magdalena Berus', 'Nikodem Rozbicki', 'Mikolaj Lubek', 'Dominik Lubek', 'Michal Trzeciakowski', 'Klaudia Bulka', 'Magdalena Boczarska', 'Renata Dancewicz', 'Katarzyna Figura', 'Jan Frycz', 'Mateusz Kosciukiewicz', 'Danuta Stenka', 'Wiktor Mentlewicz', 'Robert Senderowski', 'Adam Hryniewiecki']",Polish,4.3
3671676,146720,Hardkor Disko (2014) ,['Drama'],"['pubic hair', 'male pubic hair', 'shower', 'nudity', 'male objectification']",Krzysztof Skonieczny,"['Marcin Kowalczyk', 'Jasmina Polak', 'Agnieszka Wosinska', 'Janusz Chabior', 'Ewa Skonieczna', 'Krzysztof Skonieczny', 'Szymon Nowak', 'Lech Lotocki', 'Maciej Nawrocki', 'Grzegorz Goch', 'Bartlomiej Kotschedoff', 'Ernest Lorek', 'Radoslaw Rutkowski', 'Agnieszka Zulewska', 'Piotr Zurawski']",Polish,5.6
0045661,146722,Cry of the Hunted (1953) ,"['Crime', 'Drama', 'Film-Noir', 'Thriller']","['quicksand', 'crocodile', 'swamp fever', 'policeman', 'convict']",Joseph H. Lewis,"['Vittorio Gassman', 'Barry Sullivan', 'Polly Bergen', 'William Conrad', 'Mary Zavian', 'Robert Burton', 'Harry Shannon', 'Jonathan Cott']",English,6.4
0097038,146724,The Challengers (1991) ,"['Drama', 'Family']","['grief', 'baton twirling', 'baton', 'talent show', 'baseball cap']",Eric Till,"['Gwynyth Walsh', 'Eric Christmas', 'Gema Zamprogna', 'Steven Andrade', 'Martin Smits', 'Matthew Beckett', 'Sarah Sawatsky', 'Karen Barker', 'Kirsty Elgert', 'Wayne Nicklas', 'Tom Anniko', 'Michael Gottli', 'Susanna Portnoy', 'John Bluethner', 'Jan Skene']",English,6.7
1572008,146726,A Nanny for Christmas (2010) ,['Comedy'],['christmas'],Michael Feifer,"['Emmanuelle Vaugier', 'Dean Cain', 'Richard Ruccolo', 'Cynthia Gibb', 'Sierra McCormick', 'Jared Gilmore', 'Sarah Thompson', 'Clyde Kusatsu', 'John Burke', 'Caia Coley', 'Marla Maples', 'Keith Dobbins', 'Barry Barnholtz', 'Shirell Ferguson-Coleman', 'Katie Condidorio']",English,5.3
2201251,146728,The Hot Flashes (2013) ,"['Comedy', 'Sport']","['basketball', 'breast cancer', 'menopause', 'husband wife relationship', 'family relationships']",Susan Seidelman,"['Brooke Shields', 'Daryl Hannah', 'Wanda Sykes', 'Andrea Frankle', 'Eric Roberts', 'Jessica Rothe', 'Charlotte Graham', 'Carl Palmer', 'Michal Anna Marble', 'Morrey McElroy', 'Maria Mason', 'Camryn Manheim', 'Virginia Madsen', 'Gillian Bolt', 'Larry Tausch']",English,5.1
3593046,146730,Lost in the Sun (2016) ,"['Action', 'Drama', 'Thriller']","['pay phone', 'church', 'gas station', 'shooting lesson', 'envelope of money']",Trey Nelson,"['Josh Duhamel', 'Josh Wiggins', 'Lynn Collins', 'Emma Fuhrmann', 'Al Hayter', 'Larry Jack Dotson', 'Luis Olmeda', 'Michael Anthony Jackson', 'David Lambert', 'Beau Smith', 'Tim Mateer', 'Kay Epperson', 'Timothy Fall', 'Dennis Bailey', 'Bob King']",English,6.0
3569782,146732,Jigarthanda (2014) ,"['Action', 'Crime', 'Drama', 'Thriller']","['director', 'cult film', 'film director']",Karthik Subbaraj,"['Siddharth', 'Bobby Simha', 'Lakshmi Menon', 'Nassar', 'Aadukalam Naren', 'Guru Somasundaram', 'Karunakaran', 'Sangili Murugan', 'Delhi Ganesh', 'Ambika', 'Sudha', 'Bagavathi Perumal', 'Rajkumar', 'Vinodhini Vaidynathan', 'Ramachandran']",Tamil,8.3
0117621,146734,Sharpe's Regiment             ,['Adventure'],"['19th century', 'ninth part', 'cavalry', 'infantry', 'tough guy']",Tom Clegg,"['Sean Bean', ""Daragh O'Malley"", 'Abigail Cruttenden', 'Michael Cochrane', 'Nicholas Farrell', 'Caroline Langrishe', 'James Laurenson', 'Mark Lambert', 'Julian Fellowes', 'Norman Rossington', 'John Tams', 'Jason Salkey', 'Steve Chambers', 'Henry Woolley', 'Robert Patterson']",English,7.9
3962210,146736,David and Goliath (2015) ,"['Action', 'Adventure', 'Drama', 'Fantasy']","['david and goliath', 'hero', 'heroism', 'israel', 'shepherd']",Timothy A. Chey,"['Miles Sloman', 'Jerald Sokolowski', 'Paul Hughes', 'Joseph Emms', 'Richard Summers-Calvert', 'Makenna Guyler', 'Jared Morgan', 'Simon Davies', 'Tom Bonington', 'Neder Ghouati', 'Mohamed Abdallah', 'Wassim Ali', 'Rahab Ali', 'Zaff Malik', 'David Wade']",English,4.4
0040713,146740,Proibito rubare (1948) ,['Drama'],[],Luigi Comencini,"['Adolfo Celi', 'Tina Pica', 'Mario Russo', 'Luigi Dermasti', 'Clemente De Michele', 'Carlo Della Posta', 'Carlo Barbieri', 'Ettore Mattia', 'Il Duca di Civitelli', 'Antonio Cirelli', 'Luigi Demastro', 'Giovanni Rinaldi']",Italian,6.7
0042842,146742,Persiane chiuse (1951) ,['Drama'],['seaside'],Luigi Comencini,"['Massimo Girotti', 'Eleonora Rossi Drago', 'Giulietta Masina', 'Liliana Gerace', 'Adriana Sivieri', 'Octave Senoret', 'Cesarina Gheraldi', 'Antonio Nicotra', 'Renato Baldini', 'Sidney Gordon', 'Goliarda Sapienza']",Italian,6.6
0046489,146748,La valigia dei sogni (1953) ,"['Comedy', 'Drama']","['police', 'filmmaking', 'film in film', 'cigarette smoking', 'arrest']",Luigi Comencini,"['Umberto Melnati', 'Maria Pia Casilio', 'Roberto Risso', 'Ludmilla Dudarova', 'Helena Makowska', 'Flora Mariel', 'Giulio Calì', 'Xenia Valderi', 'Giuseppe Chinnici', 'Marinita', 'Nino Vingelli', 'Gemma Bolognesi', 'Pietro De Vico', 'Eugenia Tavani', 'Italia Almirante-Manzini']",Italian,7.1
0047327,146750,"Pane, amore e gelosia (1954) ","['Comedy', 'Romance']","['village', 'father', 'troupe', 'theatrical troupe', 'marriage']",Luigi Comencini,"['Vittorio De Sica', 'Gina Lollobrigida', 'Marisa Merlini', 'Roberto Risso', 'Maria Pia Casilio', 'Virgilio Riento', 'Saro Urzì', 'Tina Pica', 'Tecla Scarano', 'Vittoria Crispo', 'Memmo Carotenuto', 'Fausto Guerzoni', 'Nino Vingelli', 'Gigi Reder', 'Nico Pepe']",Italian,6.6
0049209,146752,La finestra sul Luna Park (1957) ,['Drama'],"['orphanage', 'loss of mother', 'hit by a truck', 'father son relationship']",Luigi Comencini,"['Giulia Rubini', 'Gastone Renzelli', 'Pierre Trabaud', 'Calina Classy', 'Gisella Mancinotti', 'Luigi Russo', 'Remo Galli', 'Lina Galli', 'Primo Raschi', 'Vittoria Marone', 'Giancarlo Damiani']",Italian,6.9
0050690,146754,Mariti in città (1957) ,['Comedy'],[],Luigi Comencini,"['Nino Taranto', 'Renato Salvatori', 'Memmo Carotenuto', 'Richard McNamara', 'Giorgia Moll', 'Benedetta Rutili', 'Yvette Masson', 'Franco Fabrizi', 'Irene Cefaro', 'Franca Gandolfi', 'Franca Valeri', 'Marisa Merlini', 'Elena Kirianova', 'Mario Frera', 'Hélène Rémy']",Italian,6.4
0057444,146760,La ragazza di Bube (1964) ,"['Crime', 'Drama']",['based on novel'],Luigi Comencini,"['Claudia Cardinale', 'George Chakiris', 'Marc Michel', 'Dany París', 'Monique Vita', 'Carla Calò', 'Emilio Esposito']",Italian,6.9
0058680,146762,3 notti d'amore (1964) ,"['Comedy', 'Drama']",[],Renato Castellani,"['Catherine Spaak', 'John Phillip Law', 'Aldo Puglisi', 'Renato Salvatori', 'Dante Posani', 'Tiberio Murgia', 'Enrico Maria Salerno', 'Rina Franchetti', 'Joe Sentieri', ""Diletta D'Andrea"", 'Toni Ucci', 'Anna Maria Checchi', 'Adolfo Celi']",Italian,6.4
0059444,146764,La bugiarda (1965) ,['Comedy'],"['italy', 'air hostess', 'impersonation', 'liar', 'based on play']",Luigi Comencini,"['Catherine Spaak', 'Enrico Maria Salerno', 'Marc Michel', 'Manuel Miranda', 'José Calvo', 'Riccardo Cucciolla', 'Nando Angelini', 'María Fernanda Ladrón de Guevara', 'Guadalupe Muñoz Sampedro', 'Giuseppe Ravenna', 'Mario De Simone', 'Daina Saronni', 'Janine Reynaud', 'Grazia Martini', 'Prassede Nogara']",Italian,6.5
0064485,146766,"Infanzia, vocazione e prime esperienze di Giacomo Casanova, veneziano (1969) ","['Biography', 'Comedy', 'History']","['italy', 'bare chested male', 'implied male nudity', 'male sexuality', 'medicine']",Luigi Comencini,"['Leonard Whiting', 'Maria Grazia Buccella', 'Lionel Stander', 'Raoul Grassilli', 'Wilfrid Brambell', 'Tina Aumont', 'Mario Scaccia', 'Claudio De Kunert', 'Silvia Dionisio', 'Sara Franchetti', 'Isabella Savona', 'Cristina Comencini', 'Clara Colosimo', 'Ennio Balbo', 'Evi Maltagliati']",Italian,6.9
0173184,146768,Senza sapere niente di lei (1969) ,"['Drama', 'Thriller']",['giallo'],Luigi Comencini,"['Philippe Leroy', 'Paola Pitagora', 'Sara Franchetti', 'Elisabetta Fanti', 'Graziella Galvani', 'Giorgio Piazza', 'Silvano Tranquilli', ""Umberto D'Orsi"", 'Fabrizio Moresco', 'Franca Sciutto', 'Ettore Geri']",Italian,6.6
0071404,146770,Delitto d'amore (1974) ,['Drama'],['italy'],Luigi Comencini,"['Giuliano Gemma', 'Stefania Sandrelli', 'Brizio Montinaro', 'Renato Scarpa', 'Cesira Abbiati', 'Rina Franchetti', 'Emilio Bonucci', 'Antonio Iodice', 'Pippo Starnazza', 'Walter Valdi', 'Bruno Cattaneo', 'Torquato Tessarini', 'Marisa Rosales', 'Luigi Antonio Guerra', 'Carla Mancini']",Italian,7.0
0060538,146772,Incompreso (Vita col figlio) (1966) ,['Drama'],"['brother', 'boy', 'childhood', 'father son relationship', 'loss of wife']",Luigi Comencini,"['Anthony Quayle', 'Stefano Colagrande', 'Simone Giannozzi', 'John Sharp', 'Adriana Facchetti', 'Anna Maria Nardini', 'Silla Bettini', 'Rino Benini', 'Giorgia Moll', 'Graziella Granata']",Italian,7.7
0071844,146774,"Mio Dio, come sono caduta in basso!             ",['Comedy'],"['italy', 'cuckolded husband', 'female full rear nudity', 'wife pregnant by another man', 'female pubic hair']",Luigi Comencini,"['Laura Antonelli', 'Alberto Lionello', 'Michele Placido', 'Jean Rochefort', 'Ugo Pagliai', 'Rosemary Dexter', 'Karin Schubert', 'Michele Abruzzo', 'Sebastiano Indelicato', 'Clemente Cipa', 'Maria Sciacca', 'Carla Mancini', 'Lorenzo Piani', 'Giuseppe Caracciolo', 'Toni Luigi Arceri']",Italian,6.5
0074423,146776,La donna della domenica (1975) ,"['Comedy', 'Crime', 'Mystery']","['turin italy', 'italy', '1970s', 'voice over inner thoughts', 'upper class']",Luigi Comencini,"['Marcello Mastroianni', 'Jacqueline Bisset', 'Jean-Louis Trintignant', 'Aldo Reggiani', 'Maria Teresa Albani', 'Omero Antonutti', 'Gigi Ballista', 'Fortunato Cecilia', 'Claudio Gora', 'Franco Nebbia', 'Lina Volonghi', 'Pino Caruso', 'Mario Ferrero', 'Giuseppe Anatrelli', 'Antonio Orlando']",English,6.6
0080700,146780,Voltati Eugenio (1980) ,['Drama'],"['childhood', 'mother son relathionship', 'italy', 'male beauty', 'loneliness']",Luigi Comencini,"['Saverio Marconi', 'Dalila Di Lazzaro', 'Bernard Blier', 'Francesco Bonelli', 'Carole André', 'Memè Perlini', 'Dina Sassoli', 'Gisella Sofio', 'José Luis de Vilallonga', 'Alessandro Bruzzese', 'Maria Antonietta Farinelli', 'Rita Forzano', 'Anna Lelio', 'Renato Malavasi']",Italian,7.3
0092694,146786,Un ragazzo di Calabria (1987) ,['Drama'],"['running', 'runner', 'bus driver', 'territory name in title']",Luigi Comencini,"['Gian Maria Volontè', 'Diego Abatantuono', 'Thérèse Liotard', 'Santo Polimeno', 'Giada Desideri', 'Enzo Ruoti', 'Jacques Peyrac', 'Jean Rene Masrevery', 'Alessandro Casile', 'Rosario Costantino', 'Bruno Crisafio', 'Raffaela De Carolis', 'Antonino Gangemi', 'Giuseppe Gangemi', 'Rosa Maria Giuffrifa']",Italian,7.0
0158530,146788,Buon Natale... Buon anno (1989) ,"['Comedy', 'Drama', 'Romance']",['based on novel'],Luigi Comencini,"['Virna Lisi', 'Michel Serrault', 'Mattia Sbragia', 'Consuelo Ferrara', 'Tiziana Pini', 'Nar Sene', 'Paolo Graziosi', 'Raffaele Di Mario', 'Alice Di Giuseppe', 'Ida Eccher', 'Francesca Neri', 'Maurizio Solda', 'Luciano Turi']",Italian,6.3
0079958,146796,Le strelle nel fosso (1979) ,"['Fantasy', 'History', 'Romance']","['visitor', 'villa', 'pianist', 'male female relationship', 'father son relationship']",Pupi Avati,"['Lino Capolicchio', 'Gianni Cavina', 'Carlo Delle Piane', 'Roberta Paladini', 'Giulio Pizzirani', 'Adolfo Belletti', 'Ferdinando Orlandi', 'Fernando Pannullo', 'Pietro Bona', 'Tonino Corazzari']",Italian,6.9
0087813,146800,Noi tre (1984) ,"['Biography', 'History']","['mozart', 'bologna', 'count', 'year 1770', 'friendship']",Pupi Avati,"['Cristopher Davidson', 'Lino Capolicchio', 'Gianni Cavina', 'Carlo Delle Piane', 'Ida Di Benedetto', 'Dario Parisini', 'Barbara Rebeschini', 'Giulio Pizzirani', 'Ferdinando Orlandi', 'Davide Celli', 'Nik Novecento', 'Bob Tonelli']",Italian,6.7
0087462,146802,Impiegati (1985) ,"['Comedy', 'Drama']",['competition'],Pupi Avati,"['Claudio Botosso', 'Giovanna Maldotti', 'Dario Parisini', 'Elena Sofia Ricci', 'Consuelo Ferrara', 'Luca Barbareschi', 'Marcello Cesena', 'Raffaele Curi', 'Ferdinando Orlandi', 'Nik Novecento', 'Carlo Giudice', 'Lea Martino', 'Isabella Ippoliti', 'Alex Partexano', 'Zeno Pezzoli']",Italian,6.6
0089136,146804,Festa di laurea (1985) ,"['Comedy', 'Drama', 'Romance']","['working class', 'secret love', 'post world war two', 'po valley', 'pastry']",Pupi Avati,"['Carlo Delle Piane', 'Aurore Clément', 'Lidia Broccolino', 'Nik Novecento', 'Dario Parisini', 'Fiorenza Tessari', 'Davide Celli', 'Luciano Turi', 'Alex Partexano', 'Sebastiano Lo Monaco', 'Roberto Nobile', 'Luisa Morandini', 'Cristina Piras', 'Gioia Scola', 'Monica Peracino']",Italian,7.1
0139681,146806,Ultimo minuto (1987) ,['Drama'],"['football player', 'father daughter relation', 'football', 'soccer', 'locker room']",Pupi Avati,"['Ugo Tognazzi', 'Diego Abatantuono', 'Massimo Bonetti', 'Elena Sofia Ricci', 'Giovanna Maldotti', 'Lino Capolicchio', 'Luigi Diberti', 'Nik Novecento', 'Marco Leonardi', 'Cinzia de Ponti', 'Cesare Barbetti', 'Gianfranco Agus', 'Enrico Ameri', 'Alberto Bartolani', 'Giorgio Biavati']",Italian,6.5
0098390,146810,Storia di ragazzi e di ragazze (1989) ,"['Comedy', 'Drama', 'Romance']","['farmhouse', 'train', 'silver', 'salesman', 'children']",Pupi Avati,"['Lucrezia Lante della Rovere', 'Davide Bechini', 'Felice Andreasi', 'Massimo Bonetti', 'Alessandro Haber', 'Mattia Sbragia', 'Enrica Maria Modugno', 'Anna Bonaiuto', 'Claudio Botosso', 'Valeria Bruni Tedeschi', 'Consuelo Ferrara', 'Roberta Paladini', 'Angiola Baggi', 'Lina Bernardi', 'Stefania Orsola Garello']",Italian,7.0
0101460,146812,Bix (1991) ,"['Biography', 'Drama', 'Music']","['roaring 20s', 'musician', 'flashback', 'bix beiderbecke', '1920s']",Pupi Avati,"['Bryant Weeks', 'Emile B. Levisetti', 'Julia Ewing', 'Mark Collver', 'Romano Orzari', 'Matthew Buzzell', 'Ray Edelstein', 'Mark Sovel', 'Barbara Wilder', 'Sally Groth', 'Michael T. Henderson', 'Timothy L. Williams', 'Debbon Ayer', 'Darrell Bishop', 'Curtis N. Wollan']",English,6.4
0107485,146816,Magnificat (1993) ,"['Drama', 'History']","['execution', 'executioner', 'middle ages', 'pregnancy', 'death']",Pupi Avati,"['Luigi Diberti', 'Arnaldo Ninchi', 'Massimo Bellinzoni', 'Dalia Lahav', 'Lorella Morlotti', 'Massimo Sarchielli', 'Brizio Montinaro', 'Marcello Cesena', 'Consuelo Ferrara', 'Nando Gazzolo', 'Eugenia Abbati', 'Miriam Abutori', 'Eleonora Alessandrelli', 'Ilaria Amaldi', 'Diana Anselmo']",Italian,6.9
0115564,146820,L'arcano incantatore (1996) ,['Horror'],"['18th century', 'library', 'candle', 'priest', 'written by director']",Pupi Avati,"['Carlo Cecchi', 'Stefano Dionisi', 'Arnaldo Ninchi', 'Andrea Scorzoni', 'Consuelo Ferrara', 'Renzo Rinaldi', 'Massimo Sarchielli', 'Saverio Laganà', 'Clelia Bernacchi', 'Imelde Marani', 'Linda Gucciardo', 'Elena De Chirico', 'Vittorio Duse', 'Mario Erpichini', 'Claudia Lawrence']",Italian,6.9
0033941,146830,La nave bianca (1941) ,"['Drama', 'War']","['warship', 'letter', 'taranto italy', 'mediterranean sea', 'world war two']",Roberto Rossellini,"['Augusto Basso', 'Elena Fondi']",Italian,5.7
0852963,146836,Il nascondiglio (2007) ,"['Horror', 'Mystery', 'Thriller']","['downward spiral', 'giallo']",Pupi Avati,"['Laura Morante', 'Rita Tushingham', 'Burt Young', 'Treat Williams', 'Yvonne Sciò', 'Giovanni Lombardo Radice', 'Angela Pagano', 'Sydne Rome', 'Angela Goodwin', 'Francesco Carnelutti', 'Venantino Venantini', 'Marin Jo Finerty', 'Chiara Tortorella', 'Robert Madison', 'Tom Rottger-Morgan']",English,6.1
0052781,146838,Era notte a Roma (1960) ,"['Drama', 'War']","['year 1944', 'year 1943', '1940s', 'rome', 'kingdom of italy']",Roberto Rossellini,"['Leo Genn', 'Giovanna Ralli', 'Sergey Bondarchuk', 'Hannes Messemer', 'Peter Baldwin', 'Laura Betti', 'Rosalba Neri', 'Giulio Calì', 'Sergio Fantoni', 'Roberto Palombi', 'George Petrarca', 'Carlo Reali', 'Enrico Maria Salerno', 'Renato Salvatori', 'Paolo Stoppa']",Italian,7.2
0054447,146840,Viva l'Italia (1961) ,"['Drama', 'History']","['sicily invasion', 'nationalist', 'invasion', 'killing civilians', 'garibaldi']",Roberto Rossellini,"['Renzo Ricci', 'Paolo Stoppa', 'Franco Interlenghi', 'Giovanna Ralli', 'Leonardo Botta', 'Carlo Gazzabini', 'Marco Mariani', 'Gérard Herter', 'Giovanni Petrucci', 'Pietro Braccialini', 'Nando Angelini', 'Vando Tress', 'Attilio Dottesio', 'Luigi Borghese', 'Philippe Arthuys']",Italian,6.2
0055585,146842,Vanina Vanini (1961) ,['Drama'],"['countess', 'rome italy', 'hired killer', 'based on novel']",Roberto Rossellini,"['Sandra Milo', 'Laurent Terzieff', 'Martine Carol', 'Isabelle Corey', 'Nerio Bernardi', 'Claudio Biava', 'Leonardo Botta', 'Olimpia Cavalli', 'Nando Cicero', 'Carlo Gazzabini', 'Enrico Glori', 'Jean Gruault', 'Evar Maran', 'Antonio Pierfederici', 'Leonardo Severini']",Italian,6.2
0077925,146848,Il messia (1975) ,"['Biography', 'History']","['religion', 'christianity', 'jesus christ']",Roberto Rossellini,"['Pier Maria Rossi', 'Mita Ungaro', 'Carlos de Carvalho', 'Fausto Di Bella', 'Vernon Dobtcheff', 'Antonella Fasano', 'Jean Martin', 'Toni Ucci', 'Vittorio Caprioli', 'Tina Aumont', 'Flora Carabella', 'Raouf Ben Amor', 'Luis Suárez', 'Hedi Zoughlami', 'Renato Montalbano']",Italian,6.5
0035797,146850,Desiderio (1946) ,['Drama'],['woman'],Marcello Pagliero,"['Massimo Girotti', 'Carlo Ninchi', 'Elli Parvo', 'Roswita Schmidt', 'Lia Corelli', 'Francesco Grandjacquet', 'Jucci Kellerman', 'Spartaco Conversi', 'Giovanna Scotto']",Italian,6.3
0240659,146852,I cavalieri che fecero l'impresa (2001) ,"['Adventure', 'Drama', 'History', 'War']","['knight', 'sword and shield', 'violence', 'swashbuckler', 'religion']",Pupi Avati,"['Edward Furlong', 'Raoul Bova', 'Thomas Kretschmann', 'Marco Leonardi', 'Stanislas Merhar', 'Edmund Purdom', 'Franco Trevisi', 'Stefania Rivi', 'Robert Hundar', 'Loris Loddi', 'Romuald Andrzej Klos', 'Victor Poletti', 'Renzo Rinaldi', 'Romano Malaspina', 'Alberto Rossi']",Italian,5.7
0044562,146854,Dov'è la libertà...? (1954) ,"['Comedy', 'Drama']","['italy', 'question in title']",Roberto Rossellini,"['Totò', 'Vera Molnar', 'Nyta Dover', 'Franca Faldini', 'Giacomo Rondinella', 'Leopoldo Trieste', 'Fernando Milani', 'Vincenzo Talarico', 'Eugenio Orlandi', 'Augusta Mancini', 'Maria Bon Roseto', 'Giacomo Gabrielli', 'Andrea Compagnoni', 'Thea Zubin', 'Ines Florentini']",Italian,6.9
0047026,146856,Giovanna d'Arco al rogo (1954) ,"['Biography', 'Drama', 'History', 'Musical']","['female knight', 'joan of arc character', 'reference to joan of arc', '15th century', 'female protagonist']",Roberto Rossellini,"['Ingrid Bergman', 'Tullio Carminati', 'Giacinto Prandelli', 'Augusto Romani', 'Plinio Clabassi', 'Saturno Meletti', 'Agnese Dubbini', 'Pietro de Palma', 'Aldo Tenossi', 'Pina Esca', 'Marcella Pillo', 'Giovanni Acolati', 'Miriam Pierazzini', 'Rina Dei', 'Gerardo Gaudioso']",Italian,5.8
